word phrase	count
喋ってる な/助詞	2
見える 時/名詞	1
剃る から/助詞	1
剃る っ/助詞	1
整える ./記号	1
持ってくる な/助詞	1
いける で/助詞	1
褒める で/助詞	1
褒める ねん/助詞	1
消したる たり/助詞	1
消し始める やん/助動詞	1
やったる から/助詞	1
忘れる から/助詞	3
忘れてる とか/助詞	1
消してる ねん/助詞	1
られてる し/助詞	3
上がってる ./記号	2
締めくくれる わけ/名詞	1
帰る やん/助動詞	5
諦める な/助詞	1
寝る けど/助詞	2
振ってくれる と/助詞	1
回ってやがる の/助詞	1
登れる とこ/名詞	1
当たる ./.	1
勝てる 気/名詞	2
耐えれる ./記号	2
飽きてくる ./記号	1
当たる とき/名詞	1
あたる ./記号	1
出る らしい/助動詞	1
貰える ねん/助詞	2
諦めてる ./記号	1
張ってはる わ/助詞	1
つけてくる ./記号	1
嫌われてる わ/助詞	1
なさすぎる ねん/助詞	1
つるんでやがる から/助詞	1
吸ってはる し/助詞	1
してはる し/助詞	3
飲んでる けど/助詞	2
乗ってる 人/名詞	4
遊んでる わ/助詞	2
乗ってる 時/名詞	1
急いでる から/助詞	1
揺れる 揺れる/動詞	1
揺れる ./記号	3
空いてる ねん/助詞	2
やられる から/助詞	1
帰ってくる の/助詞	9
出来る ./.	1
やる ゲーム/名詞	2
こもってはる わ/助詞	1
帰って来る から/助詞	3
出てはる ./記号	1
取る 道具/名詞	1
覚えている の/名詞	1
起きてる のに/助詞	2
叫んではる わ/助詞	1
出来る ほう/名詞	1
居る し/助詞	2
居る とこ/名詞	1
出てくる ./.	1
ある まじき/助動詞	1
広がってる らしい/助動詞	1
集まる 時/名詞	1
過ぎる わ/助詞	1
覚えてる の/助詞	7
居る だけ/助詞	1
発してくる から/助詞	1
打ってくる から/助詞	1
登ってくる ルート/名詞	1
なってる とこ/名詞	2
下りてくる の/名詞	1
疲れる ねん/助詞	3
疲れる から/助詞	2
する 瞬間/名詞	1
覚める と/助詞	1
覚める みたい/名詞	1
揺れてる って/助詞	1
削れてる やん/助動詞	1
崩れてる ねん/助詞	1
てってる 気/名詞	1
できる 法律/名詞	1
語る の/助詞	2
いける よ/助詞	9
居る けど/助詞	2
呼んでる な/助詞	1
さしてる か/助詞	1
ボケる 人/名詞	1
かける 二/名詞	1
終わってる と/助詞	2
あげる の/助詞	1
やっとる よ/助詞	3
やっとる ./記号	7
作っている ./記号	1
ある 子ども/名詞	1
見える よ/助詞	1
なくなる し/助詞	4
する ./.	1
する マジック/名詞	1
集めてる ./記号	1
転がってる もん/名詞	1
拾ってくる けど/助詞	1
落ちてる のん/助詞	1
入れる な/助詞	2
集めとる わけ/名詞	1
終わってる ねん/助詞	1
ある 石/名詞	1
できる 途中/名詞	1
出来る 時/名詞	2
混じる と/助詞	1
上れる 遊具/名詞	1
見てる よ/助詞	2
登る やつ/名詞	1
漕いでる 途中/名詞	1
飛べる か/助詞	1
振ってる 時/名詞	1
する なん/名詞	2
うってる ./記号	1
打ってる やつ/名詞	2
止まる こと/名詞	1
回してる ./記号	1
付いてる 意味/名詞	1
勝てる って/助詞	1
動かせる みたい/名詞	1
覚えてる 思い出/名詞	1
太ってる よう/名詞	1
出っぱってる 訳/名詞	1
太ってる 印象/名詞	2
できる 感じ/名詞	2
暴れる って/助詞	1
暴れてる ./記号	1
描いてる とこ/名詞	1
描いてる モリモリ/名詞	2
帰る つもり/名詞	1
かける って/助詞	1
動いてる 動き/名詞	1
止まる スタイル/名詞	1
流行ってる の/助詞	1
乗ってる から/助詞	2
わかる の/助詞	3
広がってる けど/助詞	2
合ってる やろ/助動詞	1
数多くていける か/助詞	1
歌える の/助詞	2
頑張ってる で/助詞	1
考える ん/名詞	5
ある 学校/名詞	1
思ってる ん/名詞	8
なる じゃ/助動詞	4
生きる や/助詞	1
思ってる こと/名詞	4
変わってる ./記号	4
話してる か/助詞	1
片づける の/助詞	1
縛る とか/助詞	1
被れる わけ/名詞	1
ある ところ/名詞	10
忘れる ん/名詞	1
忘れる と/助詞	1
わかる のに/助詞	1
やる レベル/名詞	1
なる よう/副詞	1
なってる らしくっ/助動詞	1
受ける もん/名詞	1
調べてる と/助詞	1
してる 大学生/名詞	1
寝てる か/助詞	2
いじってる か/助詞	1
する より/助詞	3
せてる ./記号	1
決める の/助詞	3
出る つもり/名詞	1
持ってる のに/助詞	3
いってる やん/助動詞	1
暮らしてる って/助詞	1
話せる レベル/名詞	1
追ってる ./記号	1
付いてくる から/助詞	1
出る より/助詞	1
してくる に/助詞	1
見てる 方/名詞	2
引っかかってる SHOKICHI/名詞	1
言える 範囲/名詞	1
伝わってくる と/助詞	1
信じる よう/名詞	1
変わる の/名詞	4
変わる 変わる/動詞	1
ゆってる ./記号	3
ゆってる ./.	1
借りる か/助詞	1
はまる 曲/名詞	1
はまる か/助詞	1
諦める の/助詞	2
踊ってる よう/名詞	1
やってる と/助詞	7
やってる ダンス/名詞	1
極める と/助詞	1
する 遊び/名詞	1
辞める か/助詞	2
おる 親戚/名詞	1
習ってる から/助詞	1
行ってる 教室/名詞	1
行ってみる ./記号	2
辞める ./記号	9
通る 道/名詞	2
上がる こと/名詞	1
休んでる ./記号	1
休んでる と/助詞	1
分かれてる と/助詞	1
始める のに/助詞	1
続いてる か/助詞	1
置いてある あの/連体詞	1
続ける もん/名詞	1
知ってる し/助詞	4
触れてる し/助詞	1
萎える な/助詞	1
書いてる 子/名詞	2
呼んでる ./記号	2
写ってる ./記号	1
キメてる ./記号	1
キメてる し/助詞	1
ある を/助詞	1
言える ぐらい/助詞	1
入る けど/助詞	4
入ってる と/助詞	4
やる つもり/名詞	3
やる はず/名詞	1
残れる けど/助詞	1
やる 時間/名詞	3
してる 先生/名詞	2
ちゃってる から/助詞	3
来てやる よ/助詞	1
借りてる から/助詞	2
してる コンテスト/名詞	1
貰える よう/名詞	1
貰える 賞/名詞	1
わかってる よう/名詞	1
出てる ん/名詞	4
載せる ん/名詞	1
加える か/助詞	1
任せる ./記号	2
書いてる ./記号	6
キレる と/助詞	1
引きずる よう/名詞	1
れる ./.	1
書いてる けど/助詞	3
いる 樋口/名詞	1
薄まる だけ/助詞	1
見かける 仲/名詞	1
なくなる けど/助詞	1
変わる だけ/助詞	1
投げ込んでくれる らしくっ/助動詞	1
始まる って/助詞	1
喋る だけ/助詞	3
吹雪いてる 中/名詞	1
れてる とこ/名詞	1
れてる 所/名詞	1
行ける 形/名詞	1
食べてる 子/名詞	1
残ってる 舞台/名詞	1
出る ぐらい/助詞	1
出来る 事/名詞	1
増える し/助詞	4
れてる 部分/名詞	1
関わる 事/名詞	1
やってる 舞台/名詞	2
見せる って/助詞	1
続けてる って/助詞	1
残ってる かも/助詞	1
すぎる ./記号	6
残してる けど/助詞	1
捨てる か/助詞	1
眠る こと/名詞	1
する 世界/名詞	1
かけてる 話/名詞	2
書いてる よう/名詞	1
ある 小説/名詞	1
入る 限り/名詞	1
せる に/助詞	2
ある 一つ/名詞	1
創ってる やん/助動詞	1
書いてる 部分/名詞	1
出る もの凄い/副詞	1
する 部分/名詞	1
捉えてる から/助詞	1
調べる 時間/名詞	1
言ってる 子/名詞	1
取る 練習/名詞	1
閉めてもらえる ./記号	1
残る か/助詞	1
使ってる 本/名詞	1
ある 作品/名詞	1
もめる けど/助詞	1
する 意味/名詞	1
過ぎてる から/助詞	2
する 事/名詞	10
言える けど/助詞	3
残る 話/名詞	1
する 覚悟/名詞	1
取る ぐらい/助詞	1
られる 事/名詞	2
れてる ぐらい/助詞	1
付ける ./記号	2
してる 話/名詞	1
書ける けど/助詞	2
恋する 話/名詞	1
愛で続ける みたい/名詞	1
やってる 図書館/名詞	1
できる コン/名詞	1
出せる よ/助詞	2
書いてる 人間/名詞	1
渡してくれる ./記号	1
する もの/名詞	2
言ってる の/名詞	3
言ってくれる 人/名詞	3
助ける って/助詞	1
れる とか/助詞	7
読んでる の/助詞	2
まぎれる わ/助詞	1
する 話/名詞	1
揃ってる ん/名詞	1
揺れる ん/名詞	1
伝わってる ん/名詞	1
書いてる 様/名詞	1
してる 雑誌/名詞	1
掻き立てる か/助詞	1
としてる その/連体詞	1
売れてる ん/名詞	1
揺れる 心情/名詞	1
事足りる 部分/名詞	1
広がる ./記号	1
取れる 人間/名詞	1
住んてる な/助詞	1
おる らしく/助動詞	2
おる らしい/助動詞	6
埋める ねん/助詞	2
出来る ぐらい/助詞	1
聞こえる な/助詞	1
打ってる ./記号	1
する 度/名詞	1
乗せる ねん/助詞	2
出る ねん/助詞	16
教えてくれる やつ/名詞	1
働いてる 奴/名詞	1
出来る って/助詞	3
出て来る ねん/助詞	1
当てる ねん/助詞	1
当てる たび/名詞	1
当てる って/助詞	1
引っかかる ギリギリ/名詞	1
ある 小/名詞	1
遊べる 五/名詞	1
止まる か/助詞	3
変わってくれる か/助詞	1
調べる って/助詞	1
打ってる ねん/助詞	2
させる から/助詞	1
泣いてる ねん/助詞	2
見える よう/名詞	2
並びよる ねん/助詞	1
おる よう/名詞	2
笑わせる ./記号	1
騒いとる わ/助詞	1
騒ぎまくる わ/助詞	1
揃いよる ねん/助詞	1
書いとる やつ/名詞	1
入ってる わ/助詞	1
入っとる わけ/名詞	1
入る らしい/助動詞	1
変わる ん/名詞	5
待っとる のに/助詞	2
やっとる 時/名詞	2
しとる ゆう/動詞	2
考えてる や/助詞	1
してくれる ん/名詞	6
してくれる もん/助詞	1
出て来る な/助詞	1
つこてる は/助詞	1
出る ゆう/動詞	3
終わる わけ/名詞	2
目指してる よ/助詞	1
困る やろ/助動詞	6
ゆうとる けど/助詞	1
売って回る ガス/名詞	1
起こしてる わ/助詞	1
ゆうてくれる わ/助詞	1
ゆうとる けども/助詞	1
ゆうとる やん/助動詞	1
ゆうとる ねん/助詞	3
きとる ねん/助詞	5
喋る 元気/名詞	1
喋っとる ./記号	1
笑っとる わ/助詞	1
笑っとる 奴/名詞	2
かける な/助詞	1
ゆうとる 事/名詞	1
守りよる わ/助詞	1
減る ゆう/動詞	1
しとる わ/助詞	7
しとる で/助詞	8
言いよる から/助詞	1
しとる ん/名詞	8
受けとる ねん/助詞	3
当たる ぐらい/助詞	1
歩いとる わ/助詞	1
歩ける よう/名詞	1
してやる ん/名詞	1
出とる やつ/名詞	1
見始める ゆう/動詞	1
打っとる 奴/名詞	1
戦いよる ねん/名詞	1
立てる よう/名詞	1
やりよる ねん/助詞	1
当たる ./記号	3
入れたる わ/助詞	2
当たる で/助詞	1
言いよる わ/助詞	1
ゆうとる のに/助詞	1
来よる ねん/助詞	5
眺めとる だけ/助詞	1
稼いとる らしい/助動詞	1
やっとる らしい/助動詞	1
もらっとる らしい/助動詞	1
稼いとる わけ/名詞	1
出て来る わ/助詞	1
片付ける ん/名詞	2
片付ける 役/名詞	1
歩いとる 奴/名詞	1
向いてる わ/助詞	1
やっとる だけ/助詞	1
流れとる わけ/名詞	1
あげよる な/助詞	1
しとる のに/助詞	4
固まる やろ/助動詞	1
歌いよる わ/助詞	1
受ける ゆう/動詞	1
逃げとる ん/名詞	1
見とる のに/助詞	2
治せる ゆう/動詞	1
出て来る わけ/名詞	1
治してあげれる 様/名詞	1
治せる よう/名詞	1
作ったる わ/助詞	1
やっとる で/助詞	2
教える やん/助動詞	1
教えたる やん/助動詞	1
教えとる わ/助詞	1
笑いよる わ/助詞	1
笑いよる から/助詞	1
思っとる とこ/名詞	1
向いとる 暇/名詞	1
思うとる から/助詞	1
思とる から/助詞	1
歩いとる 若い/形容詞	1
広がっとる わ/助詞	1
待っとる ん/名詞	1
捨てる な/助詞	1
考えれる よう/名詞	1
笑わしたる わん/副詞	1
続いてる 趣味/名詞	1
やってる 趣味/名詞	1
接してくれる 人/名詞	2
歌ってる って/助詞	1
なれる か/助詞	5
しすぎる ./.	1
わかってくる ん/名詞	1
いってる って/助詞	1
のれる ./記号	1
言うてる ん/名詞	2
作る 曲/名詞	2
受ける って/助詞	2
知ってる イコール/名詞	1
知ってる の/助詞	12
やってる けども/助詞	4
してる 中/名詞	3
乗れる 曲/名詞	1
上がってる わけ/名詞	1
来てくれる 人/名詞	1
やる まで/助詞	1
くれてる 人/名詞	3
できてる か/助詞	2
付ける こと/名詞	1
持っとる の/助詞	3
盛り上げる ./記号	1
盛り上げる から/助詞	1
避けてる ./記号	1
関わる だけ/助詞	1
つけてる ん/名詞	1
弾いてる って/助詞	1
ハマってる こと/名詞	1
勧める か/助詞	1
出会える ./記号	1
してる 自分/名詞	2
出せる ん/名詞	1
おこる 時/名詞	1
上げてる ./記号	1
出してる ね/名詞	1
動かしてる ね/名詞	1
出会える って/助詞	1
困る ./記号	6
出来る くらい/助詞	1
いってる ね/助詞	1
終わる わ/助詞	1
残る ねん/助詞	1
写る やん/助動詞	1
決める やん/助動詞	1
書いてる の/助詞	2
させる 説明/名詞	1
生きる ./記号	1
生きてる ため/名詞	1
頑張れる って/助詞	2
追い続ける ./記号	1
生きてる 証拠/名詞	1
迎える て/助詞	1
売れる と/助詞	2
くれてる ./記号	7
来てる ん/名詞	4
すぎる わ/助詞	4
萌えてる か/助詞	1
笑われてる ね/名詞	1
言うてる だけ/助詞	1
はいってる ん/名詞	1
ある たび/名詞	1
勤める ./記号	1
築いている ところ/名詞	1
始まる と/助詞	1
困ってる ん/名詞	2
している こと/名詞	2
ある 酒屋/名詞	1
比べる と/助詞	4
深める 人/名詞	1
無くなってる ん/名詞	1
迎える じゃ/助動詞	1
感じる と/助詞	2
おこる わ/助詞	1
乗る とき/名詞	2
増える よう/名詞	2
楽しめる か/助詞	1
れる 富士山/名詞	1
やってる じゃ/助動詞	1
なれる 父親/名詞	1
恵まれてる と/助詞	2
ついてる けど/助詞	1
見る し/助詞	6
頑張ってる な/助詞	1
変わる とか/助詞	1
関わる って/助詞	2
考える ねん/助詞	3
られる ねん/助詞	9
感じる っ/助詞	1
れてる やつ/名詞	1
残せる 訳/名詞	1
する っ/助詞	2
繋がる の/助詞	1
つこてる や/助詞	2
する もん/助詞	5
知ってる やろ/助動詞	11
吸える かい/助詞	1
はろてる ね/名詞	1
止める か/助詞	1
行ける の/助詞	4
乗り換える の/名詞	1
離れてる ね/名詞	2
空いとる やろ/助動詞	1
混んとる けど/助詞	1
空いてる で/助詞	1
降りる で/助詞	1
預ける やん/助動詞	2
乗っとる もん/助詞	1
残ってる けど/助詞	3
なくなる って/助詞	1
覚えてる 訳/名詞	1
なくなる ねん/助詞	5
入れる の/助詞	2
入れてる と/助詞	1
取れる ん/助詞	2
